ina3221.battery.voltage,ina3221.battery.current_ma,ina3221.esp.voltage,ina3221.esp.current_ma,ina3221.main.voltage,ina3221.main.current_ma,si7021.temperature,si7021.humidity,system.rssi,system.free_heap,system.reconnects,system.cpu_temp
8.288,1.2,5.544,30.4,12.632,23.6,32.3334,62.38226,-75,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.34412,62.33649,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,23.2,32.3334,62.367,-75,193672,3,43.6
8.288,1.2,5.544,32.4,12.632,24.8,32.3334,62.367,-75,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.3334,62.38226,-75,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.32267,62.35938,-75,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,32.34412,62.367,-75,193672,3,42.6
8.288,1.2,5.552,30.4,12.632,23.6,32.3334,62.38226,-74,193672,3,43.6
8.288,1.2,5.56,28.8,12.632,23.2,32.34412,62.37463,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.34412,62.35938,-75,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.8,32.3334,62.35938,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.3334,62.35175,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.4,32.32267,62.367,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.3334,62.367,-74,192100,3,43.6
8.296,1.2,5.544,30.4,12.632,24.0,32.32267,62.34412,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.32267,62.39752,-75,193672,3,43.6
8.288,1.2,5.544,30.8,12.632,24.0,32.32267,62.39752,-75,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.32267,62.38226,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.34412,62.39752,-75,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.8,32.3334,62.37463,-75,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,32.3334,62.38226,-74,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.3334,62.34412,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.34412,62.39752,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.36557,62.38226,-74,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.34412,62.33649,-75,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,24.0,32.35485,62.33649,-75,193672,3,43.6
8.288,1.2,5.552,32.8,12.632,24.4,32.35485,62.30597,-75,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.3763,62.29071,-75,193672,3,43.6
8.288,1.2,5.544,31.6,12.632,24.0,32.36557,62.3136,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.3763,62.26019,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,23.2,32.3763,62.21442,-75,193672,3,43.6
8.288,1.2,5.56,28.8,12.632,23.2,32.36557,62.22205,-75,193672,3,42.6
8.288,1.2,5.552,30.4,12.632,23.6,32.3763,62.22205,-74,192052,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.38702,62.20679,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.2,32.36557,62.21442,-75,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,24.8,32.3763,62.19916,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.38702,62.21442,-75,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,24.0,32.3763,62.22968,-75,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.36557,62.2373,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.0,32.3763,62.2373,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.38702,62.22205,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.38702,62.21442,-75,193620,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.38702,62.2373,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.3763,62.1839,-74,193672,3,43.6
8.28,1.2,5.552,31.6,12.632,24.8,32.3763,62.1839,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.38702,62.21442,-74,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.0,32.3763,62.20679,-74,193672,3,43.6
8.288,1.2,5.56,29.2,12.632,23.2,32.38702,62.21442,-74,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.38702,62.22205,-74,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,23.2,32.38702,62.17627,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.38702,62.17627,-75,193672,3,43.6
8.296,1.2,5.52,53.6,12.624,34.0,32.39775,62.15338,-74,192100,3,43.6
8.288,1.2,5.56,30.0,12.632,23.2,32.39775,62.15338,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.4,32.39775,62.16101,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.38702,62.14575,-75,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.3763,62.15338,-75,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.38702,62.1839,-74,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.39775,62.17627,-75,193672,3,43.6
8.28,1.2,5.552,32.4,12.632,23.6,32.38702,62.19153,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.36557,62.19153,-74,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,23.2,32.3763,62.1839,-74,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.3763,62.20679,-74,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,23.6,32.38702,62.19916,-74,193672,3,43.6
8.296,1.2,5.552,28.8,12.632,23.2,32.38702,62.21442,-74,193672,3,43.6
8.288,1.2,5.56,30.0,12.632,23.6,32.3763,62.22205,-74,193672,3,43.6
8.288,1.2,5.552,32.8,12.632,25.2,32.39775,62.22205,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.3763,62.22968,-75,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.8,32.3763,62.19916,-74,192100,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.38702,62.22205,-74,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,24.0,32.3763,62.24493,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.39775,62.21442,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.36557,62.22205,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,24.8,32.35485,62.22205,-74,193672,3,43.6
8.288,1.2,5.56,29.6,12.632,23.6,32.34412,62.27545,-74,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.4,32.34412,62.29834,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.3334,62.32123,-74,193672,3,42.6
8.288,1.2,5.552,31.2,12.632,24.0,32.34412,62.35175,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.32267,62.367,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.32267,62.38989,-74,193672,3,43.6
8.288,1.2,5.56,28.8,12.632,23.2,32.31195,62.41278,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.32267,62.42041,-74,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,25.2,32.3334,62.42041,-76,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.3334,62.39752,-74,193672,3,43.6
8.288,1.2,5.528,47.6,12.632,32.0,32.32267,62.38226,-74,191192,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.3334,62.38226,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,24.0,32.3334,62.367,-75,193672,3,43.6
8.288,1.2,5.56,29.2,12.632,23.2,32.32267,62.39752,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.32267,62.38226,-75,193624,3,42.6
8.288,1.2,5.552,29.2,12.632,23.6,32.32267,62.38226,-74,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.6,32.31195,62.41278,-74,193620,3,43.6
8.28,1.2,5.544,32.0,12.632,24.0,32.32267,62.40515,-74,193672,3,43.6
8.288,1.2,5.544,29.2,12.632,23.6,32.31195,62.43567,-74,193672,3,43.6
8.288,1.2,5.544,30.8,12.632,23.6,32.32267,62.39752,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.3334,62.38989,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.3334,62.38226,-75,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,24.8,32.31195,62.39752,-74,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,32.32267,62.39752,-74,193672,3,43.6
8.288,1.2,5.52,51.6,12.624,33.6,32.32267,62.38989,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.32267,62.38226,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.0,32.32267,62.38989,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.3334,62.367,-75,193672,3,43.6
8.288,1.2,5.544,33.2,12.632,25.2,32.3334,62.39752,-74,193672,3,43.6
8.296,1.2,5.56,28.8,12.632,23.2,32.32267,62.35938,-75,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.8,32.3334,62.37463,-74,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,24.8,32.34412,62.35175,-75,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.34412,62.33649,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.4,32.35485,62.29834,-75,193672,3,43.6
8.288,1.2,5.56,29.2,12.632,23.2,32.35485,62.3136,-75,193672,3,43.6
8.288,1.2,5.512,61.2,12.624,38.8,32.35485,62.28308,-75,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,24.4,32.35485,62.28308,-75,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.3334,62.33649,-74,193672,3,43.6
8.296,1.2,5.52,54.8,12.624,35.2,32.3334,62.33649,-73,192100,3,43.6
8.288,1.2,5.56,29.6,12.632,23.6,32.32267,62.35938,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.4,32.32267,62.37463,-73,193672,3,42.6
8.288,1.2,5.56,29.6,12.632,23.2,32.3334,62.38989,-73,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,24.0,32.32267,62.38989,-73,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.31195,62.41278,-73,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.2905,62.45856,-73,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.26905,62.4967,-72,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.2476,62.55774,-73,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,24.0,32.2476,62.61877,-73,193672,3,43.6
8.288,1.2,5.56,29.2,12.632,23.6,32.23687,62.65692,-73,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.22615,62.7027,-73,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.72559,-73,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.19397,62.80188,-72,193672,3,43.6
8.288,1.2,5.544,29.2,12.632,23.2,32.19397,62.84003,-73,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.15107,62.86292,-74,193672,3,43.6
8.288,1.2,5.552,37.6,12.632,26.8,32.15107,62.94684,-73,191192,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.17252,62.90869,-73,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.0,32.16179,62.91632,-73,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.17252,62.93921,-73,193672,3,43.6
8.288,1.2,5.56,30.4,12.632,23.6,32.16179,62.93921,-72,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.16179,62.93158,-73,193672,3,42.6
8.296,1.2,5.552,30.0,12.632,23.6,32.16179,62.93158,-73,193672,3,43.6
8.28,1.2,5.552,32.4,12.632,24.4,32.15107,62.9621,-73,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.16179,62.93921,-73,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,24.4,32.16179,62.90869,-73,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,32.17252,62.92395,-73,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.18324,62.90869,-73,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.89343,-71,193672,3,43.6
8.288,1.2,5.544,32.4,12.632,24.8,32.19397,62.87817,-73,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,24.8,32.19397,62.84003,-73,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.19397,62.8324,-73,193672,3,43.6
8.288,1.2,5.528,48.4,12.632,32.4,32.2047,62.84766,-75,190928,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.2047,62.78662,-75,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.22615,62.79425,-76,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.23687,62.77136,-77,193672,3,42.6
8.288,1.2,5.552,30.0,12.632,23.6,32.22615,62.78662,-79,193620,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.22615,62.72559,-79,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.21542,62.74847,-79,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,24.4,32.22615,62.74847,-78,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.23687,62.73322,-79,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,24.4,32.23687,62.72559,-78,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.23687,62.71796,-79,193672,3,43.6
8.28,1.2,5.544,30.4,12.632,24.0,32.23687,62.71796,-78,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.2476,62.7027,-78,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,24.0,32.23687,62.73322,-79,193672,3,43.6
8.28,1.2,5.544,32.4,12.632,24.4,32.22615,62.74084,-78,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.2047,62.79425,-79,193672,3,43.6
8.296,1.2,5.528,50.4,12.624,34.4,32.2047,62.78662,-80,191192,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.8324,-78,193672,3,42.6
8.288,1.2,5.552,30.8,12.632,23.6,32.2047,62.8324,-78,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.2047,62.80951,-79,193672,3,42.6
8.288,1.2,5.552,30.4,12.632,23.6,32.2047,62.80188,-79,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.8,32.2047,62.82477,-79,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.2,32.2047,62.82477,-79,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.2047,62.79425,-78,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.2047,62.78662,-79,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.0,32.2047,62.77899,-78,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,22.8,32.22615,62.78662,-78,193672,3,43.6
8.288,1.2,5.56,30.4,12.632,23.6,32.23687,62.7561,-79,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.23687,62.71796,-79,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.23687,62.69507,-79,193672,3,43.6
8.288,1.2,5.544,31.6,12.632,24.8,32.23687,62.67981,-78,193672,3,43.6
8.288,1.2,5.544,29.6,12.632,23.2,32.23687,62.65692,-79,193672,3,43.6
8.288,1.2,5.544,32.4,12.632,25.2,32.25832,62.67981,-79,193660,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.25832,62.67218,-79,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,23.6,32.23687,62.64929,-79,193672,3,43.6
8.296,1.2,5.52,54.4,12.624,34.8,32.22615,62.7027,-78,192100,3,43.6
8.288,1.2,5.552,30.4,12.632,23.6,32.2047,62.73322,-79,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.22615,62.74847,-77,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,32.19397,62.77899,-79,193672,3,42.6
8.28,1.2,5.552,31.2,12.632,24.4,32.19397,62.81714,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.81714,-79,193672,3,42.6
8.288,1.2,5.552,30.4,12.632,23.6,32.18324,62.80951,-79,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.80951,-79,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.19397,62.82477,-78,193672,3,43.6
8.28,1.2,5.552,32.4,12.632,24.0,32.2047,62.80188,-78,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.6,32.2047,62.81714,-78,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,23.6,32.2047,62.85529,-79,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.6,32.18324,62.87054,-79,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,23.6,32.18324,62.87817,-78,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.18324,62.89343,-79,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,23.2,32.19397,62.87817,-79,193672,3,43.6
8.288,1.2,5.544,34.8,12.632,26.0,32.2047,62.87817,-79,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,23.6,32.19397,62.85529,-79,193672,3,43.6
8.28,1.2,5.552,32.4,12.632,24.8,32.21542,62.86292,-80,193672,3,42.6
8.288,1.2,5.52,55.6,12.624,35.2,32.2047,62.81714,-79,192100,3,43.6
8.288,1.2,5.552,32.0,12.632,24.8,32.21542,62.82477,-78,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.2047,62.80951,-78,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.0,32.21542,62.81714,-78,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,32.22615,62.80188,-79,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,23.6,32.21542,62.81714,-79,193672,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.2047,62.82477,-79,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.2047,62.77899,-79,193672,3,43.6
8.288,1.2,5.544,32.0,12.632,24.4,32.2047,62.80188,-79,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,32.21542,62.79425,-78,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,24.0,32.21542,62.80951,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.80188,-78,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.2047,62.8324,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.81714,-80,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.19397,62.79425,-79,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,25.2,32.17252,62.84003,-79,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.18324,62.87054,-79,191144,3,43.6
8.288,1.2,5.544,29.6,12.632,24.0,32.19397,62.84766,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.81714,-79,193672,3,43.6
8.288,1.2,5.544,29.2,12.632,23.6,32.18324,62.85529,-79,193672,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.2047,62.85529,-80,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.19397,62.84766,-78,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,24.0,32.2047,62.84766,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.2047,62.8324,-79,193672,3,43.6
8.288,1.2,5.552,32.0,12.632,24.0,32.19397,62.87054,-80,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.19397,62.86292,-79,193672,3,43.6
8.288,1.2,5.544,35.6,12.632,26.0,32.2047,62.84003,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.2047,62.85529,-79,193672,3,42.6
8.288,1.2,5.552,30.0,12.632,24.0,32.2047,62.81714,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.8324,-79,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.2047,62.79425,-79,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,24.8,32.2047,62.77136,-79,193672,3,42.6
8.288,1.2,5.544,34.0,12.632,25.6,32.21542,62.77136,-78,193672,3,43.6
8.288,1.2,5.544,31.2,12.632,24.0,32.21542,62.77136,-79,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.22615,62.78662,-79,193672,3,42.6
8.288,1.2,5.52,58.0,12.624,35.2,32.21542,62.80188,-79,192100,3,43.6
8.288,1.2,5.56,29.2,12.632,23.2,32.18324,62.80951,-79,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.17252,62.84003,-79,193672,3,43.6
8.288,1.2,5.552,32.4,12.632,24.8,32.18324,62.86292,-79,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,32.18324,62.87817,-80,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,24.4,32.17252,62.87054,-79,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.17252,62.87817,-79,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,24.0,32.17252,62.91632,-80,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.17252,62.89343,-73,193672,3,42.6
8.288,1.2,5.552,30.0,12.632,24.0,32.18324,62.90106,-73,193624,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,32.18324,62.93158,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.19397,62.90869,-74,193672,3,43.6
8.288,1.2,5.544,30.8,12.632,24.4,32.18324,62.87817,-74,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.6,32.17252,62.86292,-74,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,24.0,32.19397,62.87054,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.19397,62.86292,-74,193672,3,43.6
8.288,1.2,5.512,57.2,12.624,36.8,32.2047,62.85529,-74,191192,3,43.6
8.288,1.2,5.552,28.8,12.632,23.2,32.2047,62.82477,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,24.0,32.2047,62.81714,-74,193672,3,43.6
8.288,1.2,5.544,32.4,12.632,24.8,32.19397,62.78662,-75,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.21542,62.82477,-74,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.21542,62.80188,-74,193672,3,43.6
8.288,1.2,5.552,29.6,12.632,23.2,32.22615,62.77136,-74,193672,3,42.6
8.288,1.2,5.552,30.4,12.632,24.0,32.21542,62.7561,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.74084,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.22615,62.74847,-74,193672,3,43.6
8.28,1.2,5.544,32.4,12.632,24.4,32.22615,62.74084,-74,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.23687,62.74847,-74,193672,3,42.6
8.288,1.2,5.552,31.6,12.632,24.0,32.2476,62.72559,-74,193672,3,42.6
8.288,1.2,5.552,29.2,12.632,23.2,32.2476,62.7027,-74,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,23.6,32.2476,62.67981,-75,193672,3,43.6
8.288,1.2,5.544,28.4,12.632,23.2,32.2476,62.66455,-74,193672,3,42.6
8.288,1.2,5.544,34.4,12.632,25.2,32.2476,62.65692,-74,193672,3,43.6
8.28,1.2,5.544,32.0,12.632,24.4,32.25832,62.64929,-74,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,32.23687,62.67981,-74,193672,3,43.6
8.296,1.2,5.512,54.4,12.624,35.2,32.22615,62.67981,-74,192100,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.21542,62.69507,-74,193672,3,43.6
8.288,1.2,5.552,30.4,12.632,24.0,32.21542,62.73322,-73,193672,3,42.6
8.288,1.2,5.544,29.2,12.632,23.2,32.21542,62.76373,-74,193672,3,43.6
8.288,1.2,5.544,30.4,12.632,24.0,32.2047,62.77136,-74,193620,3,42.6
8.288,1.2,5.552,29.2,12.632,22.8,32.2047,62.79425,-74,193672,3,42.6
8.288,1.2,5.552,30.0,12.632,23.2,32.19397,62.80188,-74,193672,3,42.6
8.288,1.2,5.544,32.0,12.632,24.4,32.2047,62.80951,-73,193672,3,43.6
8.288,1.2,5.56,29.6,12.632,23.2,32.19397,62.81714,-74,193672,3,43.6
8.28,1.2,5.544,31.6,12.632,24.4,32.19397,62.80188,-74,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,32.17252,62.84003,-74,193672,3,43.6
8.288,1.2,5.552,30.8,12.632,23.6,32.14034,62.90106,-74,193672,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.15107,62.94684,-74,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.11889,62.9621,-74,193672,3,43.6
8.28,1.2,5.552,31.2,12.632,24.8,32.11889,62.97736,-74,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,23.2,32.10817,63.06128,-72,193672,3,42.6
8.288,1.2,5.544,36.8,12.632,27.2,32.10817,63.06891,-70,193672,3,43.6
8.288,1.2,5.544,29.6,12.632,23.2,32.09744,63.08417,-71,193672,3,42.6
8.288,1.2,5.552,29.6,12.632,24.0,32.08672,63.08417,-71,193672,3,43.6
8.296,1.2,5.52,54.0,12.624,34.4,32.10817,63.11469,-72,192100,3,43.6
8.288,1.2,5.552,29.6,12.632,23.6,32.07599,63.16809,-70,193620,3,42.6
8.288,1.2,5.552,32.4,12.632,24.0,32.08672,63.16809,-71,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.6,32.09744,63.1452,-71,193672,3,43.6
8.288,1.2,5.552,31.6,12.632,23.6,32.08672,63.16809,-71,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.09744,63.16809,-71,193672,3,42.6
8.288,1.2,5.552,30.8,12.632,23.6,32.10817,63.17572,-71,193672,3,42.6
8.288,1.2,5.552,28.8,12.632,23.2,32.10817,63.1452,-71,193672,3,43.6
8.288,1.2,5.552,30.0,12.632,23.6,32.12962,63.09943,-70,193620,3,43.6
8.288,1.2,5.552,28.8,12.632,24.8,32.10817,63.11469,-70,193672,3,42.6
8.288,1.2,5.552,30.0,12.632,23.2,32.11889,63.06891,-71,193672,3,43.6
8.288,1.2,5.544,32.0,12.632,24.8,32.12962,63.06128,-71,193672,3,43.6
8.288,1.2,5.536,42.4,12.632,29.2,32.15107,63.02313,-70,193672,3,43.6
8.288,1.2,5.552,31.2,12.632,24.4,32.15107,63.00787,-71,193672,3,43.6
8.288,1.2,5.552,29.2,12.632,23.2,32.16179,63.00024,-70,193672,3,43.6
